author,year,doi,measure,lat,lon,number,number_units,mass,mass_units,size_min,size_max,size_units,shape,area,notes,alpha,c,c_units,shape_factor,density,density_units,ng/particle
Liu,2020.0,https://doi.org/10.1016/j.jhazmat.2020.123223,concentration,31.85,120.88,13.40357793547223,particle/m3,0.002641573739049167,µg/m3,0.152,100.0,µm,Fibers,land,size range from section 3.3,1.8,2.388962069130286,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Liu,2020.0,https://doi.org/10.1016/j.jhazmat.2020.123223,concentration,30.7,121.78,18.011057850790813,particle/m3,0.0035496147118473185,µg/m3,0.152,100.0,µm,Fibers,land,size range from section 3.3,1.8,3.2101677803938222,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.1970797463010461
Liu,2020.0,https://doi.org/10.1016/j.jhazmat.2020.123223,concentration,29.88,122.34,1.7592196040307304,particle/m3,0.0003467065532502032,µg/m3,0.152,100.0,µm,Fibers,land,size range from section 3.3,1.8,0.3135512715733501,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Liu,2020.0,https://doi.org/10.1016/j.jhazmat.2020.123223,concentration,28.66,122.03,0.9214959830637158,particle/m3,0.00018160819455963025,µg/m3,0.152,100.0,µm,Fibers,land,size range from section 3.3,1.8,0.16424114225270717,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Trainic,2020.0,https://doi.org/10.1038/s43247-020-00061-y,concentration,46.05,-8.0,3.595323053697928,particle/m3,0.0007085653552930902,µg/m3,0.152,100.0,µm,Not reported,ocean,size range from table 1,1.8,0.6408057940128964,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Trainic,2020.0,https://doi.org/10.1038/s43247-020-00061-y,concentration,43.85,-12.45,4.108940632797632,particle/m3,0.0008097889774778172,µg/m3,0.152,100.0,µm,Not reported,ocean,size range from table 1,1.8,0.7323494788718815,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.1970797463010461
Trainic,2020.0,https://doi.org/10.1038/s43247-020-00061-y,concentration,39.35,-19.75,3.595323053697928,particle/m3,0.0007085653552930902,µg/m3,0.152,100.0,µm,Not reported,ocean,size range from table 1,1.8,0.6408057940128964,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Trainic,2020.0,https://doi.org/10.1038/s43247-020-00061-y,concentration,38.4,-21.8,2.054470316398816,particle/m3,0.0004048944887389086,µg/m3,0.152,100.0,µm,Not reported,ocean,size range from table 1,1.8,0.36617473943594075,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.1970797463010461
Trainic,2020.0,https://doi.org/10.1038/s43247-020-00061-y,concentration,36.4,-30.35,3.0817054745982237,particle/m3,0.0006073417331083629,µg/m3,0.152,100.0,µm,Not reported,ocean,size range from table 1,1.8,0.5492621091539112,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
Trainic,2020.0,https://doi.org/10.1038/s43247-020-00061-y,concentration,32.2,-38.45,3.595323053697928,particle/m3,0.0007085653552930902,µg/m3,0.152,100.0,µm,Not reported,ocean,size range from table 1,1.8,0.6408057940128964,µm0.8*particle/m3,0.09684482953466136,1.0,g/cm3,0.19707974630104613
