idx_orig,Author,Year of publication,DOI,Dry deposition,Wet deposition,Bulk deposition,Air concentration,Diameter (um),Length (um),Length average,Shape,Start date,End date,lon (east),lat (north),height (m asl),parts/m2/day (dry),parts/m2/day (wet),parts/m2/day (bulk),parts/m3 (air),mg/m2/day (dry),mg/m2/day (wet),mg/m2/day (bulk),mg/m3 (air),Aspect Ratio,film L,film I,film S,area,geogr_region,edits,comments
1424,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2015-09-16,2015-09-17,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1425,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2015-10-02,2015-10-09,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1426,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2015-10-18,2015-10-25,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1427,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2015-11-03,2015-11-10,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1428,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2015-11-23,2015-11-30,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1429,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2015-12-10,2015-12-17,39.102778,22.318611,,,,,0.002,,,,7.792176600000002e-07,79.55886709433042,,,,coastal,WAS,,
1430,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2015-12-24,2015-12-31,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1431,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-01-10,2016-01-17,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1432,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-02-04,2016-02-07,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1433,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-02-25,2016-03-02,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1434,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-03-10,2016-03-14,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1435,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-03-29,2016-04-01,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1436,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-04-12,2016-04-17,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1437,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-04-24,2016-05-01,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1438,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-05-05,2016-05-06,39.102778,22.318611,,,,,0.002,,,,7.792176600000002e-07,79.55886709433042,,,,coastal,WAS,,
1439,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-05-11,2016-05-13,39.102778,22.318611,,,,,0.002,,,,7.792176600000002e-07,79.55886709433042,,,,coastal,WAS,,
1440,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-05-19,2016-05-21,39.102778,22.318611,,,,,0.004,,,,1.55843532e-06,79.55886709433042,,,,coastal,WAS,,
1441,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-06-01,2016-06-03,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1442,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-06-05,2016-06-07,39.102778,22.318611,,,,,0.002,,,,7.792176600000002e-07,79.55886709433042,,,,coastal,WAS,,
1443,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-06-12,2016-06-14,39.102778,22.318611,,,,,0.002,,,,7.792176600000002e-07,79.55886709433042,,,,coastal,WAS,,
1444,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-06-19,2016-06-21,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1445,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-06-23,2016-06-25,39.102778,22.318611,,,,,0.002,,,,7.792176600000002e-07,79.55886709433042,,,,coastal,WAS,,
1446,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-06-30,2016-07-02,39.102778,22.318611,,,,,0.002,,,,7.792176600000002e-07,79.55886709433042,,,,coastal,WAS,,
1447,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-07-04,2016-07-06,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1448,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-07-08,2016-07-10,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1449,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-07-24,2016-07-26,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1450,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-07-28,2016-07-30,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1451,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-08-15,2016-08-18,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1452,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-08-24,2016-08-27,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1453,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-08-31,2016-09-02,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1454,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-09-04,2016-09-06,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1455,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-09-08,2016-09-10,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1456,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-09-12,2016-09-14,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1457,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-09-16,2016-09-18,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1458,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-09-20,2016-09-22,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1459,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-09-24,2016-09-26,39.102778,22.318611,,,,,0.002,,,,7.792176600000002e-07,79.55886709433042,,,,coastal,WAS,,
1460,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-10-03,2016-10-05,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1461,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-10-07,2016-10-09,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1462,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-10-13,2016-10-15,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1463,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-10-20,2016-10-22,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1464,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-10-28,2016-10-30,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1465,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-12-02,2016-12-03,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1466,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-12-04,2016-12-05,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1467,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-12-06,2016-12-07,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1468,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-12-08,2016-12-09,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1469,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2016-12-10,2016-12-11,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1470,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-01-18,2017-01-19,39.102778,22.318611,,,,,0.004,,,,1.55843532e-06,79.55886709433042,,,,coastal,WAS,,
1471,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-01-22,2017-01-23,39.102778,22.318611,,,,,0.002,,,,7.792176600000002e-07,79.55886709433042,,,,coastal,WAS,,
1472,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-01-24,2017-01-25,39.102778,22.318611,,,,,0.003,,,,1.16882649e-06,79.55886709433042,,,,coastal,WAS,,
1473,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-01-26,2017-01-27,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1474,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-03-11,2017-03-13,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1475,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-03-17,2017-03-19,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1476,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-05-11,2017-05-13,39.102778,22.318611,,,,,0.003,,,,1.16882649e-06,79.55886709433042,,,,coastal,WAS,,
1477,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-05-13,2017-05-15,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1478,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-05-17,2017-05-19,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1479,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-05-21,2017-05-23,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1480,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-05-25,2017-05-27,39.102778,22.318611,,,,,0.002,,,,7.792176600000002e-07,79.55886709433042,,,,coastal,WAS,,
1481,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-05-29,2017-05-31,39.102778,22.318611,,,,,0.002,,,,7.792176600000002e-07,79.55886709433042,,,,coastal,WAS,,
1482,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-06-23,2017-06-25,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1483,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-07-01,2017-07-03,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1484,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-07-13,2017-07-15,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1485,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-07-21,2017-07-23,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1486,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-08-23,2017-08-24,39.102778,22.318611,,,,,0.002,,,,7.792176600000002e-07,79.55886709433042,,,,coastal,WAS,,
1487,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-08-27,2017-08-28,39.102778,22.318611,,,,,0.004,,,,1.55843532e-06,79.55886709433042,,,,coastal,WAS,,
1488,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-09-04,2017-09-05,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1489,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-11-05,2017-11-07,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1490,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-11-13,2017-11-15,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1491,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-11-29,2017-12-01,39.102778,22.318611,,,,,0.0,,,,0.0,79.55886709433042,,,,coastal,WAS,,
1492,Martynova,2024,https://doi.org/10.1016/j.scitotenv.2023.167902,,,,o,17.32050807568877,,1378.0,fiber,2017-12-07,2017-12-09,39.102778,22.318611,,,,,0.001,,,,3.896088300000001e-07,79.55886709433042,,,,coastal,WAS,,
1493,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-05-01,2021-06-01,-8.82,42.19,,,,11.475,,,,0.00280730069568,,63.375,,,,coastal,EUR,,
1494,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-07-01,2021-08-01,-8.82,42.19,,,,38.175,,,,0.00933932061504,,63.375,,,,coastal,EUR,,
1495,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-11-01,2021-12-01,-8.82,42.19,,,,49.95,,,,0.01222001479296,,63.375,,,,coastal,EUR,,
1496,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2022-01-01,2022-02-01,-8.82,42.19,,,,27.975,,,,0.00684394221888,,63.375,,,,coastal,EUR,,
1497,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-05-01,2021-06-01,-3.71,40.6,,,,8.7,,,,0.00212841098496,,63.375,,,,land,EUR,,
1498,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-07-01,2021-08-01,-3.71,40.6,,,,0.0,,,,0.0,,63.375,,,,land,EUR,,
1499,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-11-01,2021-12-01,-3.71,40.6,,,,3.975,,,,0.0009724636396799999,,63.375,,,,land,EUR,,
1500,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2022-01-01,2022-02-01,-3.71,40.6,,,,4.425000000000001,,,,0.00108255386304,,63.375,,,,land,EUR,,
1501,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-05-01,2021-06-01,-3.74,42.46,,,,8.25,,,,0.0020183207616,,63.375,,,,land,EUR,,
1502,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-07-01,2021-08-01,-3.74,42.46,,,,5.25,,,,0.0012843859392,,63.375,,,,land,EUR,,
1503,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-11-01,2021-12-01,-3.74,42.46,,,,29.625,,,,0.0072476063712,,63.375,,,,land,EUR,,
1504,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2022-01-01,2022-02-01,-3.74,42.46,,,,19.5,,,,0.0047705763456,,63.375,,,,land,EUR,,
1505,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-05-01,2021-06-01,-3.34,42.46,,,,61.125,,,,0.0149539220064,,63.375,,,,land,EUR,,
1506,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-07-01,2021-08-01,-3.34,42.46,,,,38.175,,,,0.00933932061504,,63.375,,,,land,EUR,,
1507,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-11-01,2021-12-01,-3.34,42.46,,,,56.84999999999999,,,,0.01390806488448,,63.375,,,,land,EUR,,
1508,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2022-01-01,2022-02-01,-3.34,42.46,,,,71.25,,,,0.017430952032,,63.375,,,,land,EUR,,
1509,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-05-01,2021-06-01,-3.34,40.51,,,,3.375,,,,0.0008256766752,,63.375,,,,land,EUR,,
1510,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-07-01,2021-08-01,-3.34,40.51,,,,0.0,,,,0.0,,63.375,,,,land,EUR,,
1511,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-11-01,2021-12-01,-3.34,40.51,,,,6.600000000000001,,,,0.00161465660928,,63.375,,,,land,EUR,,
1512,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2022-01-01,2022-02-01,-3.34,40.51,,,,13.35,,,,0.00326600995968,,63.375,,,,land,EUR,,
1513,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-05-01,2021-06-01,-1.63,42.65,,,,8.25,,,,0.0020183207616,,63.375,,,,land,EUR,,
1514,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-07-01,2021-08-01,-1.63,42.65,,,,5.25,,,,0.0012843859392,,63.375,,,,land,EUR,,
1515,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-11-01,2021-12-01,-1.63,42.65,,,,5.25,,,,0.0012843859392,,63.375,,,,land,EUR,,
1516,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2022-01-01,2022-02-01,-1.63,42.65,,,,5.1,,,,0.00124768919808,,63.375,,,,land,EUR,,
1517,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-05-01,2021-06-01,2.13,41.44,,,,73.80000000000001,,,,0.01805479663104,,63.375,,,,coastal,EUR,,
1518,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-07-01,2021-08-01,2.13,41.44,,,,49.34999999999999,,,,0.01207322782848,,63.375,,,,coastal,EUR,,
1519,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-11-01,2021-12-01,2.13,41.44,,,,18.45,,,,0.004513699157760001,,63.375,,,,coastal,EUR,,
1520,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2022-01-01,2022-02-01,2.13,41.44,,,,35.325,,,,0.00864208253376,,63.375,,,,coastal,EUR,,
1521,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-05-01,2021-06-01,-1.17,38.11,,,,5.699999999999999,,,,0.00139447616256,,63.375,,,,coastal,EUR,,
1522,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-07-01,2021-08-01,-1.17,38.11,,,,14.475,,,,0.00354123551808,,63.375,,,,coastal,EUR,,
1523,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-11-01,2021-12-01,-1.17,38.11,,,,18.45,,,,0.004513699157760001,,63.375,,,,coastal,EUR,,
1524,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2022-01-01,2022-02-01,-1.17,38.11,,,,24.825,,,,0.006073310655360001,,63.375,,,,coastal,EUR,,
1525,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-05-01,2021-06-01,-16.15,28.29,,,,10.8,,,,0.00264216536064,,63.375,,,,coastal,ATL,,
1526,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-07-01,2021-08-01,-16.15,28.29,,,,11.175,,,,0.00273390721344,,63.375,,,,coastal,ATL,,
1527,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-11-01,2021-12-01,-16.15,28.29,,,,3.975,,,,0.0009724636396799999,,63.375,,,,coastal,ATL,,
1528,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2022-01-01,2022-02-01,-16.15,28.29,,,,6.375,,,,0.0015596114976,,63.375,,,,coastal,ATL,,
1529,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-05-01,2021-06-01,-15.46,28.08,,,,8.625,,,,0.0021100626144,,63.375,,,,coastal,ATL,,
1530,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-07-01,2021-08-01,-15.46,28.08,,,,5.25,,,,0.0012843859392,,63.375,,,,coastal,ATL,,
1531,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2021-11-01,2021-12-01,-15.46,28.08,,,,28.95,,,,0.00708247103616,,63.375,,,,coastal,ATL,,
1532,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,16.0,,1014.0,fiber,2022-01-01,2022-02-01,-15.46,28.08,,,,13.125,,,,0.003210964848,,63.375,,,,coastal,ATL,,
1533,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-05-01,2021-06-01,-8.82,42.19,,,,3.672,,,,0.0002684522238697503,,2.0,,,,coastal,EUR,,
1534,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-07-01,2021-08-01,-8.82,42.19,,,,12.216,,,,0.0008930861565340059,,2.0,,,,coastal,EUR,,
1535,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-11-01,2021-12-01,-8.82,42.19,,,,15.984,,,,0.001168556739197737,,2.0,,,,coastal,EUR,,
1536,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2022-01-01,2022-02-01,-8.82,42.19,,,,8.951999999999998,,,,0.0006544619575386722,,2.0,,,,coastal,EUR,,
1537,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-05-01,2021-06-01,-3.71,40.6,,,,2.784,,,,0.0002035324050254316,,2.0,,,,land,EUR,,
1538,Edo,2023,https://doi.org/10.1016/j.scitotenv.2023.166923,,,o,,33.85,,67.7,fragment,2021-07-01,2021-08-01,-3.71,40.6,,,,0.0,,,,0.0,,2.0,,,,land,EUR,,
